transaction_id,customer_id,product_id,date,quantity,unit_price_usd,discount_pct,revenue_usd,cost_usd,profit_usd,shipping_cost_usd,channel,payment_method,status,country,category
TXN000190,CUST01731,PROD0452,2024-01-12,1,109.58,0.0,109.58,49.31,60.27,20.3,email,paypal,completed,UK,Clothing
TXN000191,CUST07884,PROD0044,2024-07-16,2,392.8,0.0,785.6,471.36,314.24,18.2,email,credit_card,completed,Netherlands,Home & Kitchen
TXN000192,CUST00031,PROD0195,2022-11-20,1,83.69,0.0,83.69,46.03,37.66,23.87,referral,credit_card,completed,France,Sports & Outdoors
TXN000193,CUST03688,PROD0308,2023-03-16,2,379.41,0.2,607.06,417.36,189.7,0.0,direct,credit_card,completed,UK,Sports & Outdoors
TXN000194,CUST06623,PROD0214,2022-09-06,1,49.38,0.05,46.91,24.69,22.22,0.0,direct,paypal,completed,Germany,Toys & Games
TXN000195,CUST02804,PROD0253,2023-12-09,2,249.76,0.05,474.54,274.74,199.8,31.28,social_media,credit_card,cancelled,Australia,Sports & Outdoors
TXN000196,CUST02289,PROD0356,2023-12-30,1,455.31,0.2,364.25,341.48,22.77,14.07,paid_search,credit_card,completed,Germany,Electronics
TXN000197,CUST03496,PROD0483,2022-04-08,4,115.22,0.15000000000000002,391.75,230.44,161.31,0.0,direct,credit_card,completed,USA,Toys & Games
TXN000198,CUST06371,PROD0045,2024-01-17,1,69.02,0.0,69.02,51.77,17.25,22.79,email,credit_card,completed,France,Electronics
TXN000199,CUST02000,PROD0124,2023-12-26,1,1166.48,0.1,1049.83,874.86,174.97,7.59,paid_search,bank_transfer,completed,USA,Electronics
TXN000200,CUST07025,PROD0014,2022-02-24,1,85.6,0.05,81.32,42.8,38.52,0.0,social_media,bank_transfer,completed,France,Toys & Games
TXN000201,CUST01901,PROD0400,2023-10-04,1,367.07,0.0,367.07,275.3,91.77,0.62,organic_search,paypal,completed,Germany,Electronics
TXN000202,CUST02913,PROD0070,2023-11-25,1,431.73,0.05,410.14,323.8,86.34,0.0,paid_search,credit_card,completed,Canada,Electronics
TXN000203,CUST03000,PROD0434,2023-05-12,1,42.57,0.0,42.57,17.03,25.54,11.37,direct,paypal,completed,Spain,Beauty & Health
TXN000204,CUST05240,PROD0377,2024-10-16,1,251.66,0.05,239.08,113.25,125.83,0.0,paid_search,paypal,completed,UK,Clothing
TXN000205,CUST01002,PROD0023,2022-12-28,2,63.84,0.15,108.53,57.46,51.07,8.37,social_media,debit_card,refunded,Germany,Clothing
TXN000206,CUST01969,PROD0083,2022-04-07,2,54.19,0.0,108.38,70.44,37.94,12.15,paid_search,paypal,completed,UK,Books
TXN000207,CUST01024,PROD0208,2024-01-08,2,714.95,0.1,1286.91,1072.42,214.49,0.0,social_media,paypal,completed,Sweden,Electronics
TXN000208,CUST01068,PROD0280,2023-11-18,3,285.83,0.0,857.49,385.86,471.63,16.02,organic_search,paypal,completed,USA,Clothing
TXN000209,CUST03409,PROD0404,2024-12-24,4,10.96,0.0,43.84,28.48,15.36,26.64,organic_search,paypal,completed,USA,Books
TXN000210,CUST04913,PROD0315,2022-10-13,3,16.23,0.0,48.69,29.22,19.47,25.43,paid_search,apple_pay,completed,Germany,Home & Kitchen
TXN000211,CUST04722,PROD0375,2023-04-01,1,172.29,0.0,172.29,103.37,68.92,3.5,email,paypal,completed,USA,Home & Kitchen
TXN000212,CUST05850,PROD0091,2023-06-17,2,117.94,0.1,212.29,117.94,94.35,0.0,paid_search,paypal,completed,Germany,Toys & Games
TXN000213,CUST05182,PROD0374,2024-09-03,2,280.52,0.05,532.99,252.46,280.53,0.0,organic_search,paypal,completed,Spain,Clothing
TXN000214,CUST06273,PROD0310,2023-04-24,2,151.9,0.25,227.85,182.28,45.57,0.0,paid_search,paypal,completed,USA,Home & Kitchen
TXN000215,CUST07130,PROD0096,2024-05-21,2,55.68,0.0,111.36,72.38,38.98,15.37,referral,credit_card,completed,Australia,Books
TXN000216,CUST04669,PROD0112,2022-07-21,1,23.16,0.0,23.16,11.58,11.58,12.51,paid_search,debit_card,cancelled,Canada,Toys & Games
TXN000217,CUST07684,PROD0376,2023-04-18,1,202.85,0.0,202.85,152.14,50.71,7.51,direct,paypal,cancelled,Germany,Electronics
TXN000218,CUST01787,PROD0480,2022-07-18,4,475.71,0.1,1712.56,1046.56,666.0,1.94,organic_search,debit_card,completed,France,Sports & Outdoors
TXN000219,CUST05951,PROD0300,2024-11-27,1,308.37,0.05,292.95,231.28,61.67,0.0,social_media,bank_transfer,completed,USA,Electronics
TXN000220,CUST05369,PROD0302,2022-08-14,2,868.03,0.0,1736.06,1302.04,434.02,53.62,email,paypal,completed,Italy,Electronics
TXN000221,CUST04738,PROD0336,2023-04-29,6,52.69,0.0,316.14,205.5,110.64,153.09,organic_search,credit_card,completed,UK,Books
TXN000222,CUST00985,PROD0032,2022-04-25,1,67.22,0.0,67.22,26.89,40.33,9.86,direct,credit_card,completed,Canada,Beauty & Health
TXN000223,CUST02975,PROD0484,2024-11-04,7,127.09,0.05,845.15,400.33,444.82,0.0,social_media,debit_card,completed,UK,Clothing
TXN000224,CUST05003,PROD0324,2023-12-02,1,119.48,0.1,107.53,47.79,59.74,3.78,email,credit_card,completed,Spain,Beauty & Health
TXN000225,CUST06290,PROD0175,2024-12-06,1,116.98,0.0,116.98,58.49,58.49,9.72,organic_search,paypal,completed,Germany,Toys & Games
TXN000226,CUST00168,PROD0194,2022-03-06,2,470.77,0.05,894.46,517.84,376.62,0.0,organic_search,debit_card,refunded,USA,Sports & Outdoors
TXN000227,CUST01673,PROD0490,2022-08-11,2,1039.96,0.05,1975.92,1559.94,415.98,0.0,referral,paypal,completed,Spain,Electronics
TXN000228,CUST07231,PROD0001,2023-03-12,1,25.82,0.25,19.37,16.78,2.59,0.0,email,paypal,completed,USA,Books
TXN000229,CUST00276,PROD0203,2023-12-01,2,20.16,0.0,40.32,26.2,14.12,19.28,social_media,credit_card,completed,Germany,Books
TXN000230,CUST01048,PROD0359,2022-12-29,2,63.01,0.15,107.12,69.32,37.8,29.64,social_media,debit_card,completed,USA,Sports & Outdoors
TXN000231,CUST06118,PROD0084,2024-03-09,1,92.75,0.05,88.11,46.38,41.73,17.28,social_media,bank_transfer,refunded,Sweden,Toys & Games
TXN000232,CUST04618,PROD0313,2022-07-30,3,161.79,0.15,412.56,194.16,218.4,17.33,paid_search,credit_card,completed,Spain,Beauty & Health
TXN000233,CUST07701,PROD0492,2023-11-15,2,43.39,0.0,86.78,39.06,47.72,44.71,social_media,bank_transfer,completed,Sweden,Clothing
TXN000234,CUST07365,PROD0097,2023-04-04,1,238.54,0.0,238.54,107.34,131.2,12.8,organic_search,credit_card,completed,Germany,Clothing
TXN000235,CUST05490,PROD0354,2023-08-11,1,39.54,0.05,37.56,25.7,11.86,0.0,organic_search,credit_card,completed,Netherlands,Books
TXN000236,CUST01068,PROD0050,2023-10-18,3,50.42,0.0,151.26,98.31,52.95,25.74,organic_search,debit_card,completed,USA,Books
TXN000237,CUST02126,PROD0174,2022-03-29,5,1128.17,0.0,5640.85,4230.65,1410.2,90.72,organic_search,paypal,completed,France,Electronics
TXN000238,CUST02915,PROD0216,2024-11-07,1,1191.59,0.0,1191.59,893.69,297.9,6.14,organic_search,paypal,completed,USA,Electronics
TXN000239,CUST01483,PROD0021,2024-06-06,1,273.61,0.1,246.25,150.49,95.76,0.0,social_media,credit_card,completed,Germany,Sports & Outdoors
TXN000240,CUST07229,PROD0442,2023-05-26,8,125.64,0.0,1005.12,502.56,502.56,267.3,paid_search,paypal,completed,Australia,Toys & Games
TXN000241,CUST02630,PROD0226,2023-09-25,3,176.34,0.1,476.12,290.97,185.15,0.97,organic_search,credit_card,refunded,UK,Sports & Outdoors
TXN000242,CUST03391,PROD0125,2022-02-20,4,670.1,0.05,2546.38,2010.32,536.06,58.43,social_media,paypal,refunded,UK,Electronics
TXN000243,CUST04031,PROD0415,2023-07-29,1,185.33,0.0,185.33,74.13,111.2,8.83,organic_search,debit_card,completed,Canada,Beauty & Health
TXN000244,CUST07792,PROD0047,2023-05-07,3,449.77,0.0,1349.31,742.11,607.2,42.62,organic_search,debit_card,completed,USA,Sports & Outdoors
TXN000245,CUST03954,PROD0452,2023-03-05,4,109.58,0.05,416.4,197.24,219.16,45.12,email,paypal,completed,USA,Clothing
TXN000246,CUST03456,PROD0385,2024-07-11,1,136.22,0.05,129.41,81.73,47.68,0.0,social_media,debit_card,completed,USA,Home & Kitchen
TXN000247,CUST00093,PROD0047,2022-08-19,4,449.77,0.05,1709.13,989.48,719.65,102.28,organic_search,credit_card,completed,Italy,Sports & Outdoors
TXN000248,CUST00754,PROD0123,2022-08-12,2,40.96,0.05,77.82,32.76,45.06,15.77,email,credit_card,completed,UK,Beauty & Health
TXN000249,CUST06005,PROD0354,2023-08-27,1,39.54,0.25,29.66,25.7,3.96,0.0,organic_search,paypal,completed,USA,Books
TXN000250,CUST01696,PROD0055,2024-01-31,4,188.93,0.15,642.36,340.08,302.28,54.66,social_media,credit_card,completed,USA,Clothing
TXN000251,CUST04248,PROD0017,2022-02-03,1,249.68,0.05,237.2,137.32,99.88,4.53,organic_search,paypal,completed,USA,Sports & Outdoors
TXN000252,CUST00879,PROD0055,2023-09-23,4,188.93,0.0,755.72,340.08,415.64,54.66,social_media,paypal,completed,USA,Clothing
TXN000253,CUST07035,PROD0382,2022-12-08,7,20.21,0.0,141.47,63.63,77.84,127.58,paid_search,paypal,cancelled,UK,Clothing
TXN000254,CUST02824,PROD0227,2024-05-04,1,98.22,0.1,88.4,39.29,49.11,0.0,email,credit_card,completed,USA,Beauty & Health
TXN000255,CUST00785,PROD0423,2023-06-26,2,383.7,0.0,767.4,422.06,345.34,23.55,email,paypal,completed,USA,Sports & Outdoors
TXN000256,CUST01288,PROD0416,2024-08-01,2,143.63,0.0,287.26,129.26,158.0,13.18,email,paypal,completed,UK,Clothing
TXN000257,CUST02137,PROD0354,2023-04-02,1,39.54,0.0,39.54,25.7,13.84,14.1,organic_search,debit_card,completed,USA,Books
TXN000258,CUST01514,PROD0068,2024-07-24,1,208.49,0.0,208.49,156.37,52.12,11.82,direct,paypal,completed,USA,Electronics
TXN000259,CUST05808,PROD0077,2024-03-16,3,316.34,0.0,949.02,569.4,379.62,45.77,social_media,credit_card,completed,Sweden,Home & Kitchen
TXN000260,CUST03196,PROD0215,2024-07-25,1,245.04,0.0,245.04,134.77,110.27,6.75,social_media,paypal,completed,Germany,Sports & Outdoors
TXN000261,CUST05485,PROD0458,2024-07-07,1,127.97,0.15,108.77,57.59,51.18,6.44,email,bank_transfer,completed,Canada,Clothing
TXN000262,CUST01007,PROD0138,2023-07-16,1,49.08,0.2,39.26,31.9,7.36,0.54,organic_search,credit_card,completed,Canada,Books
TXN000263,CUST02809,PROD0276,2023-02-24,1,790.5,0.05,750.97,592.88,158.09,21.01,referral,apple_pay,completed,Germany,Electronics
TXN000264,CUST05002,PROD0153,2024-05-13,6,296.73,0.0,1780.38,979.2,801.18,34.67,referral,credit_card,cancelled,Germany,Sports & Outdoors
TXN000265,CUST01210,PROD0057,2023-02-12,3,147.37,0.1,397.9,198.96,198.94,0.0,organic_search,paypal,completed,Sweden,Clothing
TXN000266,CUST04240,PROD0336,2022-05-03,5,52.69,0.05,250.28,171.25,79.03,127.58,direct,credit_card,refunded,UK,Books
TXN000267,CUST00947,PROD0301,2024-08-31,1,168.97,0.05,160.52,67.59,92.93,2.26,direct,paypal,completed,USA,Beauty & Health
TXN000268,CUST01731,PROD0496,2023-04-03,2,193.95,0.15,329.72,232.74,96.98,32.13,organic_search,credit_card,completed,UK,Home & Kitchen
TXN000269,CUST05464,PROD0180,2022-06-22,1,22.39,0.05,21.27,12.31,8.96,0.0,paid_search,credit_card,completed,UK,Sports & Outdoors
TXN000270,CUST00772,PROD0003,2023-12-18,3,214.46,0.25,482.54,386.04,96.5,0.0,paid_search,credit_card,completed,Spain,Home & Kitchen
TXN000271,CUST01355,PROD0231,2024-10-04,1,93.0,0.0,93.0,69.75,23.25,26.62,email,credit_card,completed,Germany,Electronics
TXN000272,CUST06708,PROD0406,2024-09-02,3,21.17,0.05,60.33,28.59,31.74,63.18,paid_search,paypal,completed,Germany,Clothing
TXN000273,CUST07501,PROD0055,2023-10-03,1,188.93,0.05,179.48,85.02,94.46,24.6,paid_search,credit_card,completed,Germany,Clothing
TXN000274,CUST07985,PROD0011,2022-05-02,1,132.5,0.2,106.0,53.0,53.0,2.89,organic_search,credit_card,completed,UK,Beauty & Health
TXN000275,CUST06130,PROD0422,2024-02-16,1,836.33,0.0,836.33,627.25,209.08,9.99,social_media,debit_card,completed,USA,Electronics
TXN000276,CUST04800,PROD0129,2023-11-21,1,512.84,0.05,487.2,384.63,102.57,0.0,organic_search,paypal,completed,France,Electronics
TXN000277,CUST02914,PROD0443,2022-09-21,3,260.68,0.05,742.94,586.53,156.41,0.0,organic_search,apple_pay,completed,Australia,Electronics
TXN000278,CUST04722,PROD0292,2024-10-15,1,43.6,0.15,37.06,21.8,15.26,9.88,email,apple_pay,completed,USA,Toys & Games
TXN000279,CUST01697,PROD0035,2022-04-30,3,21.27,0.05,60.62,41.49,19.13,0.0,referral,debit_card,completed,USA,Books
TXN000280,CUST04491,PROD0055,2023-03-03,3,188.93,0.05,538.45,255.06,283.39,41.0,paid_search,credit_card,completed,USA,Clothing
TXN000281,CUST01493,PROD0141,2022-05-09,2,340.92,0.0,681.84,375.02,306.82,10.74,paid_search,debit_card,cancelled,USA,Sports & Outdoors
TXN000282,CUST01713,PROD0140,2024-10-27,1,170.3,0.25,127.72,76.63,51.09,0.0,organic_search,credit_card,completed,Italy,Clothing
TXN000283,CUST06467,PROD0242,2022-02-25,1,434.28,0.05,412.57,238.85,173.72,0.0,referral,apple_pay,completed,Germany,Sports & Outdoors
TXN000284,CUST02921,PROD0484,2023-05-07,3,127.09,0.0,381.27,171.57,209.7,55.0,organic_search,debit_card,completed,UK,Clothing
TXN000285,CUST02031,PROD0038,2024-09-03,1,201.99,0.05,191.89,90.9,100.99,0.0,social_media,apple_pay,completed,USA,Clothing
TXN000286,CUST06943,PROD0051,2022-11-02,2,32.83,0.1,59.09,29.54,29.55,0.0,email,apple_pay,completed,Canada,Clothing
TXN000287,CUST06992,PROD0477,2022-05-21,7,112.46,0.25,590.42,393.61,196.81,0.0,email,credit_card,completed,USA,Toys & Games
TXN000288,CUST02154,PROD0359,2022-06-16,1,63.01,0.15,53.56,34.66,18.9,26.68,social_media,bank_transfer,completed,Spain,Sports & Outdoors
TXN000289,CUST00311,PROD0241,2023-04-12,1,51.22,0.0,51.22,33.29,17.93,15.66,paid_search,debit_card,completed,UK,Books
TXN000290,CUST01664,PROD0280,2023-05-10,1,285.83,0.1,257.25,128.62,128.63,9.61,paid_search,credit_card,completed,Germany,Clothing
TXN000291,CUST01712,PROD0461,2024-03-17,5,30.6,0.0,153.0,99.45,53.55,54.45,paid_search,credit_card,completed,USA,Books
TXN000292,CUST03748,PROD0091,2022-10-20,2,117.94,0.05,224.09,117.94,106.15,0.0,social_media,credit_card,completed,UK,Toys & Games
TXN000293,CUST03674,PROD0391,2024-02-24,1,268.9,0.15,228.56,161.34,67.22,6.5,referral,paypal,completed,USA,Home & Kitchen
TXN000294,CUST03360,PROD0242,2024-12-31,1,434.28,0.15,369.14,238.85,130.29,17.85,social_media,paypal,completed,France,Sports & Outdoors
TXN000295,CUST00607,PROD0199,2024-09-06,2,847.33,0.1,1525.19,1271.0,254.19,0.0,referral,paypal,refunded,USA,Electronics
TXN000296,CUST05300,PROD0425,2023-12-10,3,87.66,0.0,262.98,157.8,105.18,32.0,social_media,paypal,completed,USA,Home & Kitchen
TXN000297,CUST01048,PROD0040,2024-11-19,1,423.78,0.0,423.78,317.83,105.95,8.8,organic_search,paypal,cancelled,USA,Electronics
TXN000298,CUST05884,PROD0467,2024-12-25,2,320.26,0.0,640.52,384.32,256.2,12.26,paid_search,credit_card,completed,Sweden,Home & Kitchen
TXN000299,CUST01266,PROD0142,2023-10-19,1,77.39,0.05,73.52,30.96,42.56,0.0,organic_search,paypal,completed,USA,Beauty & Health
TXN000300,CUST04630,PROD0250,2022-11-19,1,292.14,0.15,248.32,175.28,73.04,12.58,direct,debit_card,completed,Germany,Home & Kitchen
TXN000301,CUST06673,PROD0202,2024-10-30,1,123.93,0.05,117.73,92.95,24.78,0.0,email,credit_card,completed,USA,Electronics
TXN000302,CUST01562,PROD0247,2024-08-13,1,312.21,0.05,296.6,187.33,109.27,0.0,social_media,apple_pay,completed,USA,Home & Kitchen
TXN000303,CUST05951,PROD0276,2022-04-28,2,790.5,0.05,1501.95,1185.76,316.19,0.0,email,paypal,completed,USA,Electronics
TXN000304,CUST01797,PROD0259,2024-11-16,1,629.02,0.0,629.02,471.76,157.26,8.1,email,credit_card,completed,Canada,Electronics
TXN000305,CUST05248,PROD0336,2023-02-20,4,52.69,0.15,179.15,137.0,42.15,102.06,organic_search,debit_card,cancelled,Spain,Books
TXN000306,CUST07458,PROD0472,2022-12-24,1,201.63,0.05,191.55,120.98,70.57,0.0,referral,apple_pay,completed,UK,Home & Kitchen
TXN000307,CUST02294,PROD0494,2023-01-15,2,221.36,0.0,442.72,199.22,243.5,51.68,paid_search,credit_card,completed,Germany,Clothing
TXN000308,CUST06523,PROD0017,2022-12-23,2,249.68,0.0,499.36,274.64,224.72,16.31,organic_search,credit_card,completed,Italy,Sports & Outdoors
TXN000309,CUST01068,PROD0105,2023-08-20,1,224.51,0.2,179.61,101.03,78.58,10.6,social_media,apple_pay,completed,USA,Clothing
TXN000310,CUST05478,PROD0032,2023-10-29,2,67.22,0.05,127.72,53.78,73.94,0.0,paid_search,paypal,completed,Canada,Beauty & Health
TXN000311,CUST01713,PROD0061,2023-05-07,5,163.89,0.05,778.48,327.8,450.68,0.0,paid_search,debit_card,completed,Italy,Beauty & Health
TXN000312,CUST02304,PROD0155,2023-04-21,1,94.83,0.05,90.09,52.16,37.93,8.96,email,debit_card,completed,USA,Sports & Outdoors
TXN000313,CUST02354,PROD0038,2024-04-11,3,201.99,0.0,605.97,272.7,333.27,53.95,organic_search,debit_card,completed,Spain,Clothing
TXN000314,CUST05593,PROD0379,2022-01-05,1,10.35,0.0,10.35,6.73,3.62,2.11,social_media,paypal,completed,USA,Books
TXN000315,CUST05248,PROD0313,2024-11-24,1,161.79,0.15,137.52,64.72,72.8,5.78,paid_search,paypal,completed,Spain,Beauty & Health
TXN000316,CUST01266,PROD0046,2024-03-13,2,116.75,0.05,221.82,116.76,105.06,0.0,paid_search,credit_card,completed,USA,Toys & Games
TXN000317,CUST06700,PROD0456,2024-03-04,6,284.38,0.0,1706.28,1279.68,426.6,45.18,referral,paypal,completed,USA,Electronics
TXN000318,CUST02300,PROD0493,2023-05-03,1,267.24,0.0,267.24,146.98,120.26,26.49,direct,credit_card,completed,UK,Sports & Outdoors
TXN000319,CUST02249,PROD0382,2024-12-08,1,20.21,0.0,20.21,9.09,11.12,18.23,organic_search,apple_pay,completed,France,Clothing
TXN000320,CUST01381,PROD0451,2022-01-01,5,110.09,0.05,522.93,247.7,275.23,0.0,direct,apple_pay,completed,USA,Clothing
TXN000321,CUST01389,PROD0005,2022-04-18,2,19.56,0.05,37.16,17.6,19.56,0.0,referral,credit_card,completed,Australia,Clothing
TXN000322,CUST04048,PROD0151,2024-06-28,1,54.77,0.1,49.29,32.86,16.43,0.38,email,paypal,completed,Germany,Home & Kitchen
TXN000323,CUST02838,PROD0395,2024-04-12,2,234.46,0.0,468.92,257.9,211.02,24.66,referral,paypal,completed,USA,Sports & Outdoors
TXN000324,CUST03141,PROD0428,2022-11-18,1,111.14,0.25,83.36,83.36,0.0,0.0,paid_search,paypal,completed,UK,Electronics
TXN000325,CUST03000,PROD0465,2023-11-10,7,825.72,0.15,4913.03,4335.03,578.0,52.54,organic_search,credit_card,completed,Spain,Electronics
TXN000326,CUST05404,PROD0141,2023-09-08,2,340.92,0.0,681.84,375.02,306.82,10.74,social_media,credit_card,completed,USA,Sports & Outdoors
TXN000327,CUST00715,PROD0355,2023-09-02,1,43.67,0.0,43.67,28.39,15.28,0.81,social_media,credit_card,completed,UK,Books
TXN000328,CUST02276,PROD0460,2023-11-11,1,40.19,0.0,40.19,20.09,20.1,15.71,organic_search,apple_pay,completed,France,Toys & Games
TXN000329,CUST07649,PROD0031,2024-12-27,2,69.18,0.05,131.44,62.26,69.18,0.0,organic_search,debit_card,completed,UK,Clothing
TXN000330,CUST03695,PROD0353,2024-12-23,1,202.21,0.0,202.21,121.33,80.88,21.74,organic_search,paypal,completed,UK,Home & Kitchen
TXN000331,CUST01068,PROD0396,2024-12-19,2,35.05,0.0,70.1,31.54,38.56,8.82,direct,debit_card,completed,USA,Clothing
TXN000332,CUST03879,PROD0160,2023-09-27,1,446.81,0.15000000000000002,379.79,245.75,134.04,0.0,email,paypal,completed,Germany,Sports & Outdoors
TXN000333,CUST06645,PROD0452,2022-12-21,1,109.58,0.0,109.58,49.31,60.27,11.28,organic_search,paypal,cancelled,USA,Clothing
TXN000334,CUST02721,PROD0188,2023-10-08,1,121.04,0.0,121.04,48.42,72.62,2.35,referral,paypal,completed,Netherlands,Beauty & Health
TXN000335,CUST04248,PROD0140,2023-12-02,1,170.3,0.0,170.3,76.63,93.67,11.12,paid_search,debit_card,completed,USA,Clothing
TXN000336,CUST07309,PROD0193,2022-12-17,3,53.45,0.0,160.35,104.22,56.13,47.63,email,apple_pay,completed,Italy,Books
TXN000337,CUST04352,PROD0224,2023-12-09,1,46.31,0.0,46.31,30.1,16.21,3.51,direct,apple_pay,completed,France,Books
TXN000338,CUST05226,PROD0415,2023-12-01,5,185.33,0.0,926.65,370.65,556.0,44.18,organic_search,paypal,completed,USA,Beauty & Health
TXN000339,CUST00189,PROD0123,2024-10-18,1,40.96,0.0,40.96,16.38,24.58,7.88,organic_search,credit_card,completed,Germany,Beauty & Health
TXN000340,CUST06351,PROD0070,2022-10-20,1,431.73,0.0,431.73,323.8,107.93,9.39,organic_search,credit_card,completed,USA,Electronics
TXN000341,CUST06585,PROD0124,2024-02-17,5,1166.48,0.15,4957.54,4374.3,583.24,68.31,organic_search,credit_card,refunded,France,Electronics
TXN000342,CUST04739,PROD0272,2023-06-04,1,43.53,0.0,43.53,23.94,19.59,22.79,direct,paypal,cancelled,UK,Sports & Outdoors
TXN000343,CUST00785,PROD0487,2022-06-19,1,76.4,0.2,61.12,34.38,26.74,6.8,organic_search,credit_card,completed,USA,Clothing
TXN000344,CUST07759,PROD0017,2022-12-20,7,249.68,0.0,1747.76,961.24,786.52,57.08,social_media,bank_transfer,completed,Netherlands,Sports & Outdoors
TXN000345,CUST05396,PROD0459,2022-03-25,1,85.8,0.05,81.51,34.32,47.19,8.34,referral,paypal,completed,UK,Beauty & Health
TXN000346,CUST03425,PROD0135,2022-12-22,2,454.09,0.0,908.18,681.14,227.04,53.24,email,credit_card,completed,Spain,Electronics
TXN000347,CUST06984,PROD0237,2022-04-09,1,231.3,0.1,208.17,104.08,104.09,0.0,organic_search,debit_card,completed,Spain,Clothing
TXN000348,CUST03079,PROD0181,2024-11-08,4,28.85,0.15,98.09,75.0,23.09,18.18,email,credit_card,completed,USA,Books
TXN000349,CUST05109,PROD0454,2022-05-17,1,32.31,0.05,30.69,21.0,9.69,17.2,referral,credit_card,completed,Italy,Books
TXN000350,CUST01699,PROD0377,2024-07-13,1,251.66,0.0,251.66,113.25,138.41,18.52,email,paypal,completed,Australia,Clothing
TXN000351,CUST07130,PROD0148,2024-10-21,1,36.03,0.2,28.82,14.41,14.41,3.75,organic_search,credit_card,completed,Australia,Beauty & Health
TXN000352,CUST04121,PROD0189,2023-06-25,1,25.97,0.0,25.97,10.39,15.58,12.45,paid_search,apple_pay,completed,USA,Beauty & Health
TXN000353,CUST01713,PROD0383,2022-03-21,2,165.84,0.05,315.1,149.26,165.84,0.0,paid_search,credit_card,completed,Italy,Clothing
